customer_id,age,tenure_months,monthly_spend,usage_score,clv,am_quality,treatment,customer_retained,true_effect
CUST_013873,37.5,19.8,174.8,81.65,4127.04,-0.6547,2,1,1.7
CUST_013874,41.6,12.0,238.29,22.82,2414.88,0.6451,2,1,1.7
CUST_013875,37.1,3.8,68.57,23.6,267.56,0.7588,2,1,1.2
CUST_013876,18.0,26.2,170.24,62.08,4557.68,-1.1754,0,0,0.0
CUST_013877,40.2,37.7,72.39,61.42,2283.14,1.2632,1,0,0.5
CUST_013878,43.6,44.1,119.16,42.57,4407.18,0.0571,0,0,0.0
CUST_013879,33.9,1.0,32.11,19.16,29.87,-0.2665,2,0,1.2
CUST_013880,26.1,12.4,72.63,29.91,966.9,-1.3731,1,1,0.8
CUST_013881,29.4,92.1,20.0,61.73,1918.24,-0.5655,2,1,1.2
CUST_013882,49.2,1.6,82.41,78.14,122.65,-0.7105,0,1,0.0
CUST_013883,63.7,37.0,44.93,42.44,1462.62,-1.9632,1,1,0.5
CUST_013884,56.6,3.2,105.29,40.15,337.15,0.9315,1,1,0.5
CUST_013885,23.9,41.8,36.94,54.44,1427.51,0.6757,2,1,1.2
CUST_013886,50.3,26.8,83.58,10.11,2429.34,-0.4883,1,1,0.8
CUST_013887,32.0,31.0,1096.66,33.9,29025.66,-0.3519,2,1,1.7
CUST_013888,33.0,90.9,77.35,47.43,7542.6,-0.7351,0,0,0.0
CUST_013889,34.5,67.3,55.31,26.69,3065.18,-1.3255,1,0,0.8
CUST_013890,48.5,8.7,98.41,34.76,806.46,1.232,2,1,1.2
CUST_013891,51.5,11.3,20.0,12.68,193.15,-1.5446,0,0,0.0
CUST_013892,38.8,12.5,65.58,49.41,729.99,0.3171,1,0,0.5
CUST_013893,39.0,4.8,85.43,82.52,338.28,-0.0606,2,1,1.2
CUST_013894,45.6,11.5,105.29,49.15,1060.43,0.8537,2,0,1.2
CUST_013895,46.8,92.7,210.24,35.9,17843.6,-1.7078,1,0,0.5
CUST_013896,54.1,16.1,123.43,23.77,1732.42,0.6371,0,0,0.0
CUST_013897,24.6,73.2,35.95,50.54,2874.14,1.2192,2,0,1.7
CUST_013898,40.2,1.8,20.0,58.84,40.54,-1.1352,2,1,1.2
CUST_013899,27.2,1.0,201.05,55.23,194.88,-2.5165,1,1,0.5
CUST_013900,39.4,20.6,55.12,13.05,1051.89,-0.3659,0,1,0.0
CUST_013901,37.3,32.0,113.49,34.0,3684.54,-2.4489,0,1,0.0
CUST_013902,39.4,5.9,299.41,36.81,1538.3,0.1873,2,0,1.2
CUST_013903,30.4,16.8,112.19,11.85,1718.04,-0.8993,0,0,0.0
CUST_013904,22.2,49.5,26.05,41.62,1355.91,1.3442,1,0,0.5
CUST_013905,18.0,34.4,116.9,62.44,3944.77,-0.149,2,1,1.7
CUST_013906,38.4,6.3,73.97,18.54,398.32,-0.3086,0,0,0.0
CUST_013907,34.8,9.8,29.32,27.55,300.17,1.0343,0,0,0.0
CUST_013908,31.9,8.8,195.16,55.34,1609.82,0.3382,2,1,1.2
CUST_013909,55.9,30.5,118.7,25.1,4085.01,-0.4587,2,1,1.7
CUST_013910,29.7,82.7,414.31,28.88,36256.65,-0.5932,2,1,1.7
CUST_013911,57.0,7.9,92.41,12.88,867.3,1.4322,0,1,0.0
CUST_013912,59.5,21.3,50.83,54.83,1053.32,-1.1458,0,0,0.0
CUST_013913,18.0,107.3,119.64,61.65,10413.26,-0.468,2,0,1.7
CUST_013914,41.1,4.1,71.6,23.34,251.66,0.7716,2,1,1.2
CUST_013915,35.2,25.8,252.98,34.88,5949.84,0.7903,2,1,1.7
CUST_013916,18.0,9.7,97.67,15.18,1072.37,-1.6987,0,0,0.0
CUST_013917,22.7,114.9,53.46,8.87,6103.97,-0.5497,1,0,0.8
CUST_013918,49.3,2.8,105.76,38.17,238.61,0.9883,1,0,0.5
CUST_013919,64.2,14.4,115.93,14.09,1893.37,-0.7467,2,0,1.2
CUST_013920,50.8,7.1,107.67,29.05,743.88,-0.7453,1,1,0.8
CUST_013921,43.9,1.0,71.74,42.03,85.06,-1.4621,0,0,0.0
CUST_013922,39.7,79.5,97.0,42.18,7333.08,0.4657,1,0,0.5
CUST_013923,60.2,20.2,57.29,29.28,1191.01,-0.5079,2,0,1.2
CUST_013924,65.8,29.0,109.5,41.41,2952.34,-0.3327,2,1,1.7
CUST_013925,33.0,23.2,43.06,54.52,826.61,-0.5846,1,1,0.5
CUST_013926,18.0,3.9,48.17,24.12,200.84,0.2903,2,1,1.2
CUST_013927,18.0,4.5,433.09,28.84,1620.46,-0.9362,0,0,0.0
CUST_013928,55.9,23.6,59.33,2.12,1429.76,-0.7266,0,0,0.0
CUST_013929,39.4,36.3,123.68,31.25,4221.2,-1.5097,0,1,0.0
CUST_013930,42.2,22.7,24.54,40.83,529.47,-1.6551,2,1,1.2
CUST_013931,18.5,20.3,68.27,9.92,1637.04,1.3389,2,1,1.2
CUST_013932,31.0,32.9,183.42,53.64,5138.79,-0.7165,2,0,1.7
CUST_013933,36.5,6.7,123.01,75.37,860.13,-0.4042,1,1,0.5
CUST_013934,42.5,31.6,24.26,16.55,797.11,-0.6143,0,0,0.0
CUST_013935,35.2,12.7,53.69,13.58,580.0,1.8982,2,1,1.2
CUST_013936,27.6,26.9,190.67,48.84,4145.48,0.1077,1,0,0.5
CUST_013937,30.6,7.7,35.91,39.76,290.89,0.3199,1,1,0.5
CUST_013938,54.5,3.5,134.38,33.18,483.24,2.181,0,1,0.0
CUST_013939,42.9,1.0,110.01,31.48,110.85,2.8915,2,1,1.2
CUST_013940,47.3,39.0,24.25,52.06,1032.03,-1.0472,2,1,1.2
CUST_013941,29.2,5.3,159.1,65.92,872.48,-1.7466,2,0,1.2
CUST_013942,18.0,10.8,166.84,44.13,1952.81,0.1847,2,1,1.2
CUST_013943,33.7,35.2,83.75,27.48,3309.92,0.2811,1,1,0.8
CUST_013944,29.6,14.4,111.58,31.6,1285.55,0.8313,2,1,1.2
CUST_013945,44.2,5.9,50.19,53.71,352.66,0.7555,0,1,0.0
CUST_013946,75.0,5.2,73.14,72.36,439.73,0.2773,2,1,1.2
CUST_013947,48.3,12.6,106.32,79.03,1188.72,-0.571,0,0,0.0
CUST_013948,72.8,20.0,206.35,25.47,4197.47,0.4708,0,0,0.0
CUST_013949,46.8,12.0,129.89,88.46,1742.32,-1.7391,0,1,0.0
CUST_013950,32.4,56.4,65.41,34.14,4148.99,-0.9238,2,1,1.7
CUST_013951,44.2,1.0,69.66,40.17,83.26,-1.0112,2,1,1.2
CUST_013952,61.4,12.3,99.29,11.17,1044.34,2.2666,1,0,0.8
CUST_013953,62.0,32.6,74.72,31.81,2725.47,1.2582,0,0,0.0
CUST_013954,33.1,53.2,88.67,64.58,5179.94,-0.432,2,1,1.7
CUST_013955,43.0,10.7,20.0,51.27,221.8,0.3486,1,1,0.5
CUST_013956,22.8,26.9,44.77,26.54,1175.72,0.5277,1,1,0.8
CUST_013957,49.9,20.8,360.5,82.56,7072.72,-0.7477,0,1,0.0
CUST_013958,58.6,5.4,127.9,54.83,788.04,-0.2506,0,1,0.0
CUST_013959,40.5,27.4,136.51,69.48,3057.42,0.8662,0,0,0.0
CUST_013960,32.0,6.9,129.26,38.22,859.44,-1.8191,1,0,0.5
CUST_013961,44.3,36.8,119.89,47.8,4534.65,-0.4651,2,1,1.7
CUST_013962,45.0,48.2,101.24,20.05,4423.55,0.8365,2,1,1.7
CUST_013963,41.0,15.6,232.31,40.63,3445.79,-1.373,2,0,1.7
CUST_013964,42.1,1.3,135.56,17.03,168.37,-1.6724,0,0,0.0
CUST_013965,37.9,32.1,22.57,20.12,598.1,-0.1352,1,0,0.8
CUST_013966,52.0,15.1,51.56,15.53,699.58,0.5894,1,1,0.8
CUST_013967,48.8,2.4,55.91,64.4,108.91,-0.1888,2,1,1.2
CUST_013968,28.2,9.7,597.11,51.17,6415.05,1.9439,0,1,0.0
CUST_013969,27.9,8.2,98.95,32.09,728.39,-0.5973,0,1,0.0
CUST_013970,36.9,31.1,268.14,36.54,7734.92,-0.172,0,1,0.0
CUST_013971,48.8,13.2,75.59,68.76,1023.39,1.3271,2,1,1.2
CUST_013972,41.8,21.2,118.2,54.92,2631.6,0.7992,2,0,1.7
CUST_013973,32.3,16.7,94.44,42.01,1413.34,-0.7803,1,0,0.5
CUST_013974,43.1,30.9,59.42,12.09,2106.33,-0.2832,0,0,0.0
CUST_013975,36.0,30.4,43.39,35.83,1455.53,0.7067,2,0,1.2
CUST_013976,50.6,14.3,89.92,67.42,1312.28,-0.4434,2,0,1.2
CUST_013977,44.0,3.5,48.2,65.15,190.05,1.6917,2,1,1.2
CUST_013978,36.2,12.6,101.08,57.69,1284.12,-0.288,1,0,0.5
CUST_013979,42.8,4.2,63.74,22.91,237.41,-0.2236,0,0,0.0
CUST_013980,55.8,76.8,174.45,75.98,11878.18,0.9705,2,1,1.7
CUST_013981,33.2,72.0,47.05,57.87,3560.03,1.0164,1,1,0.5
CUST_013982,44.8,14.6,82.9,17.37,1218.68,0.3626,1,1,0.8
CUST_013983,39.2,1.0,71.37,22.55,59.28,-1.4625,0,0,0.0
CUST_013984,45.1,11.3,67.37,5.27,690.75,0.1352,0,0,0.0
CUST_013985,32.1,54.1,171.09,3.6,7511.99,0.5915,1,1,0.8
CUST_013986,41.3,8.2,22.37,13.71,159.24,-0.3396,2,1,1.2
CUST_013987,53.3,23.3,20.0,28.03,413.96,-0.3518,0,1,0.0
CUST_013988,28.8,4.9,69.58,72.43,301.17,1.5884,2,1,1.2
CUST_013989,24.0,41.9,422.53,71.41,15115.76,0.4763,2,1,1.7
CUST_013990,24.5,53.4,119.57,26.38,5394.07,0.9177,0,1,0.0
CUST_013991,26.0,22.9,288.73,18.8,7213.16,-0.2064,0,0,0.0
CUST_013992,47.1,23.5,212.22,33.6,4435.58,-1.586,1,0,0.5
CUST_013993,23.1,11.4,29.24,64.34,299.68,-0.6737,1,0,0.5
CUST_013994,36.4,29.5,88.82,12.36,2457.89,-1.7051,0,0,0.0
CUST_013995,47.4,15.6,44.63,56.31,573.81,0.1103,2,1,1.2
CUST_013996,45.0,32.8,39.27,91.72,1308.28,0.8599,1,1,0.5
CUST_013997,35.4,83.0,23.25,58.46,2073.43,1.5141,0,0,0.0
CUST_013998,42.3,41.5,42.79,6.66,2129.53,0.4177,0,1,0.0
CUST_013999,41.3,17.5,132.12,57.41,2332.21,-1.0484,2,1,1.7
CUST_014000,37.3,92.6,150.47,63.55,11477.84,-0.8484,1,1,0.5
CUST_014001,37.5,22.4,119.12,22.03,2648.07,-0.2297,0,1,0.0
CUST_014002,66.8,1.6,44.56,80.3,63.72,-0.0855,1,1,0.5
CUST_014003,49.7,31.5,63.1,49.88,1918.5,0.1227,0,0,0.0
CUST_014004,69.8,41.2,39.77,63.94,1491.1,0.1211,0,0,0.0
CUST_014005,34.0,3.5,264.9,50.47,1039.35,-0.7598,1,1,0.5
CUST_014006,39.0,27.3,149.77,17.15,3777.47,0.7761,2,1,1.7
CUST_014007,24.0,60.9,25.73,3.14,1416.11,0.6749,0,1,0.0
CUST_014008,30.3,7.0,112.7,72.49,802.19,0.3956,2,1,1.2
CUST_014009,62.8,21.1,38.07,38.5,902.98,-1.0807,1,0,0.5
CUST_014010,33.7,7.7,122.01,19.47,856.24,1.123,1,0,0.8
CUST_014011,63.0,35.7,164.51,35.41,6051.21,0.9954,2,1,1.7
CUST_014012,25.1,20.9,20.0,25.77,338.96,-0.7009,0,0,0.0
CUST_014013,27.4,13.4,538.96,44.41,6919.07,1.092,2,1,1.7
CUST_014014,35.9,1.0,218.36,14.5,213.86,0.1795,0,0,0.0
CUST_014015,39.2,69.5,48.38,9.28,2753.89,-1.41,1,0,0.8
CUST_014016,51.1,16.5,86.93,40.75,1398.94,2.0457,1,1,0.5
CUST_014017,45.4,39.1,162.81,45.39,6586.93,-2.0208,2,1,1.7
CUST_014018,35.0,11.9,20.0,19.66,214.97,0.859,2,1,1.2
CUST_014019,38.4,45.4,125.27,13.51,6776.79,0.472,2,1,1.7
CUST_014020,36.2,4.2,131.48,7.2,543.99,1.1426,2,1,1.2
CUST_014021,29.0,6.3,183.51,8.26,1034.78,-0.7337,2,0,1.2
CUST_014022,29.3,9.7,42.61,33.56,372.79,-0.0352,0,0,0.0
CUST_014023,52.3,2.2,114.2,15.9,265.3,-0.1749,2,0,1.2
CUST_014024,18.1,14.1,194.63,24.8,2599.53,0.4567,2,1,1.7
CUST_014025,59.4,16.0,42.13,53.26,573.27,-1.21,1,0,0.5
CUST_014026,35.9,2.9,150.28,37.98,439.75,-0.498,2,0,1.2
CUST_014027,30.7,13.4,41.82,5.08,481.46,1.2836,2,0,1.2
CUST_014028,48.9,5.3,58.41,86.59,277.94,1.3749,2,1,1.2
CUST_014029,57.8,49.9,22.42,53.0,939.3,-1.1738,1,0,0.5
CUST_014030,53.4,17.1,20.0,16.14,307.25,0.1483,1,1,0.8
CUST_014031,46.0,72.9,175.68,31.89,11585.37,-1.2965,1,1,0.5
CUST_014032,53.0,10.0,212.75,24.21,2463.73,-0.2497,2,1,1.7
CUST_014033,19.4,10.0,125.35,41.26,1370.1,-0.1372,1,0,0.5
CUST_014034,33.7,9.9,39.04,20.57,356.97,0.242,2,1,1.2
CUST_014035,29.1,7.5,168.49,65.83,1431.4,0.0309,2,1,1.2
CUST_014036,54.7,36.8,108.83,53.12,4580.54,0.7668,2,1,1.7
CUST_014037,35.4,8.0,135.48,10.23,1285.62,0.9875,2,0,1.2
CUST_014038,50.1,8.2,125.43,12.52,943.47,0.3527,0,1,0.0
CUST_014039,46.4,1.2,53.27,77.75,59.32,0.0498,1,1,0.5
CUST_014040,29.7,80.7,97.37,12.47,7887.45,-0.4136,1,0,0.8
CUST_014041,33.0,52.2,67.15,30.14,3243.0,-1.7353,2,1,1.7
CUST_014042,55.5,8.3,100.17,37.56,919.87,0.4796,0,0,0.0
CUST_014043,30.7,17.7,165.04,34.09,3401.85,2.3475,2,1,1.7
CUST_014044,41.5,15.8,55.57,14.09,869.87,-2.4972,0,0,0.0
CUST_014045,30.6,2.2,162.44,52.75,346.99,-1.3689,0,0,0.0
CUST_014046,36.2,18.2,94.0,10.03,1419.62,-0.235,2,1,1.2
CUST_014047,39.4,2.9,80.33,28.93,207.73,-0.9349,0,0,0.0
CUST_014048,30.6,13.7,80.61,43.62,1277.91,-1.3071,2,0,1.2
CUST_014049,28.5,2.2,163.33,7.31,376.37,-0.208,0,0,0.0
CUST_014050,43.4,21.3,78.17,35.86,1570.83,-0.938,1,1,0.5
CUST_014051,29.9,1.2,82.33,70.51,115.87,0.5849,2,0,1.2
CUST_014052,30.3,23.8,326.15,11.89,6375.01,-0.2168,2,0,1.7
CUST_014053,28.7,29.5,175.24,38.38,5940.36,0.206,1,1,0.5
CUST_014054,39.1,20.3,232.48,19.86,4301.17,0.9426,2,1,1.7
CUST_014055,51.3,15.2,334.49,37.35,5283.0,1.1299,2,1,1.7
CUST_014056,58.1,1.5,110.16,72.46,152.58,-1.083,1,1,0.5
CUST_014057,31.3,1.0,596.02,81.87,559.81,-1.3246,0,1,0.0
CUST_014058,65.8,10.1,132.94,38.13,1140.11,-1.3822,1,0,0.5
CUST_014059,27.9,35.4,31.32,48.38,912.67,0.7769,0,0,0.0
CUST_014060,53.0,25.0,59.3,36.02,1639.76,-0.2445,2,0,1.2
CUST_014061,31.3,3.2,24.93,38.57,82.47,-0.0549,0,0,0.0
CUST_014062,29.5,27.9,228.75,28.24,5273.78,-0.6965,2,0,1.7
CUST_014063,31.1,20.5,107.3,38.3,2331.42,-0.1441,0,1,0.0
CUST_014064,39.4,4.4,60.67,50.15,300.65,-0.3646,2,0,1.2
CUST_014065,47.0,33.8,103.97,60.6,3803.17,-2.3566,0,0,0.0
CUST_014066,48.0,42.6,77.73,29.86,3703.19,-0.5241,0,0,0.0
CUST_014067,28.7,6.4,44.85,12.07,308.83,-0.7451,0,0,0.0
CUST_014068,28.1,24.2,520.62,33.04,13320.47,-1.5207,1,0,0.5
CUST_014069,29.0,11.4,101.55,38.86,1263.85,0.7422,0,0,0.0
CUST_014070,38.7,1.4,96.55,6.52,131.72,-0.998,0,0,0.0
CUST_014071,37.5,47.4,83.25,24.02,3330.96,-0.8092,1,1,0.8
CUST_014072,28.6,41.3,35.36,37.82,1313.95,-0.2654,0,0,0.0
CUST_014073,43.2,9.2,22.42,78.45,204.88,0.1698,0,0,0.0
CUST_014074,67.2,18.2,247.31,43.25,4610.49,0.3445,0,1,0.0
CUST_014075,33.9,17.2,62.16,75.34,1102.89,-1.6509,1,1,0.5
CUST_014076,34.8,4.7,20.0,17.26,102.48,0.7999,1,0,0.8
CUST_014077,46.7,3.8,27.74,83.59,97.49,-1.0874,2,1,1.2
CUST_014078,33.3,44.6,145.01,62.24,6398.36,0.6738,2,1,1.7
CUST_014079,48.0,48.5,156.81,42.12,7475.45,1.2491,1,1,0.5
CUST_014080,31.4,31.0,62.38,16.86,1861.53,-0.4101,1,1,0.8
CUST_014081,62.0,1.8,222.22,48.5,421.1,-0.1562,2,0,1.2
CUST_014082,44.1,57.6,29.38,49.67,1966.41,1.2128,2,1,1.2
CUST_014083,32.6,94.8,324.14,23.13,27552.97,-0.1752,1,0,0.8
CUST_014084,32.9,35.9,23.81,60.29,701.46,0.0105,0,0,0.0
CUST_014085,33.8,10.5,138.36,40.99,1530.81,0.6138,2,1,1.2
CUST_014086,56.5,12.5,109.52,48.64,1165.06,-0.8703,2,1,1.2
CUST_014087,24.8,48.9,174.06,37.79,8960.79,-0.4599,2,1,1.7
CUST_014088,32.0,7.9,21.97,3.82,194.13,0.3223,0,0,0.0
CUST_014089,33.3,3.7,72.28,10.49,252.84,-0.3648,1,0,0.8
CUST_014090,39.8,41.5,208.32,23.18,8165.84,0.1362,0,0,0.0
CUST_014091,36.7,5.2,37.69,27.45,170.8,-1.6274,2,1,1.2
CUST_014092,22.1,57.1,283.43,46.09,14012.78,0.9418,2,1,1.7
CUST_014093,35.2,21.7,20.0,31.62,371.17,0.0785,1,0,0.5
CUST_014094,38.8,19.5,22.97,50.49,417.56,0.002,2,0,1.2
CUST_014095,32.5,35.9,45.03,62.79,1891.29,-0.4501,2,0,1.2
CUST_014096,48.2,1.0,150.04,41.69,168.68,-0.4435,1,1,0.5
CUST_014097,51.0,30.0,277.98,46.17,8001.42,0.9545,1,0,0.5
CUST_014098,39.1,21.9,52.47,20.76,1338.15,-0.6006,1,0,0.8
CUST_014099,42.8,17.8,107.48,18.08,2207.37,0.9284,1,0,0.8
CUST_014100,18.0,5.9,245.15,45.54,1206.99,0.3803,0,0,0.0
CUST_014101,34.9,42.4,146.72,74.65,5776.89,-0.1433,2,1,1.7
CUST_014102,52.1,6.9,495.69,62.38,3682.84,0.0001,2,1,1.7
CUST_014103,34.9,16.1,53.78,49.36,899.71,0.0908,0,0,0.0
CUST_014104,31.2,4.1,250.94,81.03,966.35,2.2397,2,1,1.2
CUST_014105,67.3,87.3,49.12,35.17,4100.32,1.6303,0,0,0.0
CUST_014106,61.8,5.2,119.17,32.29,661.05,0.2116,1,1,0.5
CUST_014107,45.6,39.0,96.06,14.5,3586.38,0.0822,1,1,0.8
CUST_014108,53.7,7.3,119.56,21.86,745.56,-0.1152,1,1,0.8
CUST_014109,18.0,7.1,37.07,4.49,267.99,0.2418,1,1,0.8
CUST_014110,30.5,13.1,58.32,78.45,773.8,0.0383,2,0,1.2
CUST_014111,34.4,44.9,42.44,50.43,1755.52,0.4354,0,1,0.0
CUST_014112,37.2,27.9,54.16,42.82,1277.22,-1.8427,2,0,1.2
CUST_014113,34.1,49.3,83.47,74.54,3541.1,-0.2143,2,1,1.7
CUST_014114,18.0,1.2,40.68,40.54,38.75,-1.2728,0,0,0.0
CUST_014115,44.6,74.8,49.97,27.51,3441.98,0.7566,1,0,0.8
CUST_014116,46.5,1.9,143.64,24.57,245.84,0.3506,1,0,0.8
CUST_014117,59.2,30.6,116.51,43.92,4163.83,0.3489,2,1,1.7
CUST_014118,30.5,5.6,351.88,58.37,1639.35,-0.9698,0,0,0.0
CUST_014119,29.6,44.1,100.99,46.41,4947.19,0.0228,2,1,1.7
CUST_014120,18.0,47.6,366.81,65.67,18489.78,0.5503,1,1,0.5
CUST_014121,36.5,19.2,26.85,42.8,493.96,-0.2216,2,1,1.2
CUST_014122,50.8,12.4,20.15,64.67,199.67,1.8013,1,1,0.5
CUST_014123,32.7,37.8,67.18,66.73,2457.56,0.9911,0,0,0.0
CUST_014124,65.7,49.7,62.65,63.21,3630.31,1.5457,2,1,1.7
CUST_014125,36.9,32.2,48.7,20.59,1809.71,-1.2324,2,0,1.2
CUST_014126,41.8,57.0,64.05,27.26,4165.87,0.4285,2,1,1.7
CUST_014127,23.6,23.6,162.66,36.39,3653.14,-1.911,2,1,1.7
CUST_014128,43.4,26.6,63.54,52.83,1594.73,-0.4397,2,1,1.2
CUST_014129,18.0,20.4,156.59,40.86,3180.69,-0.2956,0,1,0.0
CUST_014130,48.3,16.1,242.9,75.8,4485.2,2.0184,0,1,0.0
CUST_014131,48.7,25.5,164.73,31.6,4748.75,0.5938,2,1,1.7
CUST_014132,56.3,19.8,75.89,16.99,1587.63,-0.8593,1,0,0.8
CUST_014133,27.8,31.5,63.93,40.9,2006.16,-0.7484,0,0,0.0
CUST_014134,41.9,65.3,255.64,40.1,14219.96,0.6644,2,1,1.7
CUST_014135,46.8,11.2,341.64,59.84,4044.32,-1.1922,0,0,0.0
CUST_014136,45.3,12.7,115.48,22.09,1629.17,1.0917,2,0,1.2
CUST_014137,29.6,1.0,171.66,35.6,160.17,-0.748,2,1,1.2
CUST_014138,18.0,18.0,147.84,48.15,2621.29,0.0335,0,1,0.0
CUST_014139,44.2,3.4,53.49,28.5,199.35,-1.2694,0,0,0.0
CUST_014140,38.2,30.2,98.96,69.16,3361.8,0.3664,1,1,0.5
CUST_014141,33.2,36.3,120.09,42.75,5148.73,1.7891,2,1,1.7
CUST_014142,49.2,30.8,269.64,57.96,7843.69,1.0582,2,0,1.7
CUST_014143,39.5,19.0,79.74,44.62,1767.66,-0.3831,2,1,1.2
CUST_014144,24.2,18.3,35.05,14.78,536.33,-0.2727,1,0,0.8
CUST_014145,18.0,25.0,80.05,25.96,1850.94,-1.6551,1,1,0.8
CUST_014146,26.5,19.4,77.68,63.42,1618.13,0.0041,0,1,0.0
CUST_014147,68.7,33.3,49.37,59.28,1424.67,0.9925,1,1,0.5
CUST_014148,48.7,54.0,202.57,32.37,12240.61,-0.445,2,1,1.7
CUST_014149,42.3,18.4,215.66,21.37,3502.3,1.0928,2,1,1.7
CUST_014150,37.8,2.8,20.0,25.91,49.37,0.7588,2,1,1.2
CUST_014151,37.0,3.4,249.58,39.04,762.76,-0.8393,2,0,1.2
CUST_014152,54.0,11.3,114.52,39.9,1510.57,-0.0783,2,0,1.2
CUST_014153,34.1,16.5,97.95,16.46,1367.75,-1.4932,1,0,0.8
CUST_014154,46.9,6.1,134.52,28.1,878.78,-1.2805,0,0,0.0
CUST_014155,35.8,14.5,22.32,23.92,299.92,1.2752,0,0,0.0
CUST_014156,63.3,3.5,61.52,10.35,250.15,1.2549,0,0,0.0
CUST_014157,48.9,6.6,155.48,52.92,1112.75,0.1279,2,1,1.2
CUST_014158,54.9,31.8,138.63,84.48,4393.97,0.5618,1,0,0.5
CUST_014159,33.0,101.7,68.58,22.79,7571.18,0.3921,2,1,1.7
CUST_014160,52.7,4.9,94.06,51.09,376.5,0.4874,2,1,1.2
CUST_014161,36.2,9.9,100.46,8.39,1053.31,-2.1407,1,0,0.8
CUST_014162,41.3,10.4,123.89,13.44,1262.81,0.447,2,1,1.2
CUST_014163,59.6,6.1,513.63,53.68,3465.66,-0.3195,0,0,0.0
CUST_014164,27.5,5.5,27.1,61.79,168.03,1.067,1,1,0.5
CUST_014165,42.4,3.4,45.86,70.71,171.08,-0.2911,0,0,0.0
CUST_014166,45.3,57.1,90.46,42.37,4224.17,0.3595,0,0,0.0
CUST_014167,46.2,25.2,130.86,10.82,3881.4,0.0799,0,0,0.0
CUST_014168,34.6,8.2,93.26,36.4,615.89,0.0024,1,1,0.5
CUST_014169,65.0,7.2,41.56,2.44,333.97,-0.6071,1,1,0.8
CUST_014170,24.5,21.4,132.44,12.72,2796.81,-1.3303,0,0,0.0
CUST_014171,57.5,28.7,117.15,17.98,3941.16,-1.002,1,0,0.8
CUST_014172,54.6,7.0,109.31,25.86,718.0,-1.3645,1,1,0.8
CUST_014173,62.8,10.2,57.09,73.24,636.04,-0.0065,0,1,0.0
CUST_014174,20.9,8.2,131.84,38.01,1090.23,-0.4275,2,0,1.2
CUST_014175,29.6,2.2,232.96,19.82,600.17,-1.2933,0,0,0.0
CUST_014176,57.9,11.7,176.39,45.53,1981.47,0.7261,0,0,0.0
CUST_014177,18.0,18.3,36.29,87.3,559.64,0.6967,2,0,1.2
CUST_014178,20.7,25.6,41.73,13.32,1264.6,-0.4047,2,0,1.2
CUST_014179,34.1,12.9,163.37,17.4,2250.42,0.1604,2,1,1.7
CUST_014180,42.3,98.3,55.54,12.03,5517.82,0.462,0,0,0.0
CUST_014181,59.1,23.6,33.35,7.01,848.98,-0.0618,2,0,1.2
CUST_014182,37.8,52.2,56.43,41.17,3490.53,0.7006,2,1,1.7
CUST_014183,32.7,59.4,52.03,31.31,3535.14,-0.2648,0,1,0.0
CUST_014184,43.7,41.3,72.46,39.55,2988.85,-1.1923,0,1,0.0
CUST_014185,45.6,7.6,77.37,71.76,561.99,-0.4448,2,0,1.2
CUST_014186,45.3,13.5,21.72,71.58,317.64,1.2118,1,1,0.5
CUST_014187,37.9,1.0,108.39,9.64,120.67,-1.304,0,0,0.0
CUST_014188,18.0,14.4,131.77,13.69,1853.65,0.0817,0,0,0.0
CUST_014189,29.0,8.3,100.99,18.6,835.65,-0.9596,2,1,1.2
CUST_014190,57.0,2.8,141.11,6.68,478.97,-1.7496,2,1,1.2
CUST_014191,42.2,43.8,137.48,61.63,6168.62,1.2255,2,1,1.7
CUST_014192,36.1,26.9,33.33,51.76,1032.18,-0.6168,2,1,1.2
CUST_014193,53.4,120.0,88.43,61.88,9194.05,-1.7073,2,1,1.7
CUST_014194,26.4,16.6,115.89,21.77,2197.09,0.9934,2,0,1.7
CUST_014195,37.3,9.6,114.99,32.06,979.05,-2.3518,1,0,0.5
CUST_014196,41.7,7.4,278.63,21.52,2277.07,-0.5562,0,0,0.0
CUST_014197,34.7,13.7,124.8,19.95,1662.09,-0.211,2,1,1.2
CUST_014198,41.2,8.9,95.11,60.45,886.89,-0.7465,0,1,0.0
CUST_014199,37.7,112.4,179.46,52.44,21141.23,0.4485,2,1,1.7
CUST_014200,23.2,4.8,186.4,29.97,946.19,-0.1128,0,0,0.0
CUST_014201,42.2,1.0,94.77,55.76,85.35,-1.3506,2,1,1.2
CUST_014202,24.1,3.3,257.93,67.91,719.94,-1.4036,2,1,1.2
CUST_014203,42.0,53.3,104.2,22.3,5692.31,-1.3258,1,1,0.8
CUST_014204,56.5,28.4,59.87,26.52,1381.82,0.2109,2,0,1.2
CUST_014205,36.6,36.8,189.62,9.88,7483.74,1.1009,1,1,0.8
CUST_014206,25.9,9.3,51.1,74.42,438.26,-0.4938,0,0,0.0
CUST_014207,38.5,23.4,287.95,44.87,6607.31,-1.0696,0,0,0.0
CUST_014208,30.0,29.5,61.62,46.5,1531.65,-0.4843,1,0,0.5
CUST_014209,47.1,9.5,40.68,75.61,351.54,1.0917,2,0,1.2
CUST_014210,38.2,30.9,48.83,9.34,1698.38,0.0833,0,1,0.0
CUST_014211,60.5,23.8,167.9,72.48,4498.28,-0.8737,2,1,1.7
